"id","chart_template_id:id","code","parent_id:id","name","user_type_id:id","reconcile"
"ao_318","l10n_ao.l10n_ao_chart_template",318,"l10n_ao.ao_31","Clientes de cobranças duvidosa","account_parent_v10.data_account_type_view",0
"ao_318100","l10n_ao.l10n_ao_chart_template",318100,"l10n_ao.ao_318","Clientes - correntes","account.data_account_type_current_assets",0
"ao_318200","l10n_ao.l10n_ao_chart_template",318200,"l10n_ao.ao_318","Clientes - títulos","account.data_account_type_current_assets",0
"ao_319","l10n_ao.l10n_ao_chart_template",319,"l10n_ao.ao_31","Clientes - saldos credores","account_parent_v10.data_account_type_view",0
"ao_319100","l10n_ao.l10n_ao_chart_template",319100,"l10n_ao.ao_319","Adiantamentos","account.data_account_type_current_assets",0
"ao_319200","l10n_ao.l10n_ao_chart_template",319200,"l10n_ao.ao_319","Embalagens a devolver","account.data_account_type_current_assets",0
"ao_319300","l10n_ao.l10n_ao_chart_template",319300,"l10n_ao.ao_319","Material à consignação","account.data_account_type_current_assets",0
"ao_32","l10n_ao.l10n_ao_chart_template",32,"l10n_ao.ao_3","FORNECEDORES","account_parent_v10.data_account_type_view",0
"ao_321","l10n_ao.l10n_ao_chart_template",321,"l10n_ao.ao_32","Fornecedores - correntes","account_parent_v10.data_account_type_view",0
"ao_3211","l10n_ao.l10n_ao_chart_template",3211,"l10n_ao.ao_321","Grupo","account_parent_v10.data_account_type_view",0
"ao_321110","l10n_ao.l10n_ao_chart_template",321110,"l10n_ao.ao_3211","Subsidiárias","account.data_account_type_current_liabilities",0
"ao_321120","l10n_ao.l10n_ao_chart_template",321120,"l10n_ao.ao_3211","Associadas","account.data_account_type_current_liabilities",0
"ao_3212","l10n_ao.l10n_ao_chart_template",3212,"l10n_ao.ao_321","Não grupo","account_parent_v10.data_account_type_view",0
"ao_321210","l10n_ao.l10n_ao_chart_template",321210,"l10n_ao.ao_3212","Nacionais","account.data_account_type_payable",1
"ao_321220","l10n_ao.l10n_ao_chart_template",321220,"l10n_ao.ao_3212","Estrangeiros","account.data_account_type_payable",1
"ao_322","l10n_ao.l10n_ao_chart_template",322,"l10n_ao.ao_32","Fornecedores - títulos a pagar","account_parent_v10.data_account_type_view",0
"ao_3221","l10n_ao.l10n_ao_chart_template",3221,"l10n_ao.ao_322","Grupo","account_parent_v10.data_account_type_view",0
"ao_322110","l10n_ao.l10n_ao_chart_template",322110,"l10n_ao.ao_3221","Subsidiárias","account.data_account_type_current_liabilities",0
"ao_322120","l10n_ao.l10n_ao_chart_template",322120,"l10n_ao.ao_3221","Associadas","account.data_account_type_current_liabilities",0
"ao_3222","l10n_ao.l10n_ao_chart_template",3222,"l10n_ao.ao_322","Não Grupo","account_parent_v10.data_account_type_view",0
"ao_3222100","l10n_ao.l10n_ao_chart_template",3222100,"l10n_ao.ao_3222","Nacionais","account.data_account_type_current_liabilities",0
"ao_3222200","l10n_ao.l10n_ao_chart_template",3222200,"l10n_ao.ao_3222","Estrangeiros","account.data_account_type_current_liabilities",0
"ao_328","l10n_ao.l10n_ao_chart_template",328,"l10n_ao.ao_32","Fornecedores - facturas em recepção e conferência","account_parent_v10.data_account_type_view",0
"ao_328100","l10n_ao.l10n_ao_chart_template",328100,"l10n_ao.ao_328","Fornecedores - facturas em recepção e conferência","account.data_account_type_current_liabilities",0
"ao_329","l10n_ao.l10n_ao_chart_template",329,"l10n_ao.ao_32","Fornecedores - saldos devedores","account_parent_v10.data_account_type_view",0
"ao_329100","l10n_ao.l10n_ao_chart_template",329100,"l10n_ao.ao_329","Adiantamentos","account.data_account_type_current_liabilities",0
"ao_329200","l10n_ao.l10n_ao_chart_template",329200,"l10n_ao.ao_329","Embalagens a devolver","account.data_account_type_current_liabilities",0
"ao_329300","l10n_ao.l10n_ao_chart_template",329300,"l10n_ao.ao_329","Material à consignação","account.data_account_type_current_liabilities",0
"ao_33","l10n_ao.l10n_ao_chart_template",33,"l10n_ao.ao_3","EMPRÉSTIMOS","account_parent_v10.data_account_type_view",0
"ao_331","l10n_ao.l10n_ao_chart_template",331,"l10n_ao.ao_33","Empréstimos bancários","account_parent_v10.data_account_type_view",0
"ao_3311","l10n_ao.l10n_ao_chart_template",3311,"l10n_ao.ao_331","Moeda nacional","account_parent_v10.data_account_type_view",0
"ao_331110","l10n_ao.l10n_ao_chart_template",331110,"l10n_ao.ao_3311","Banco","account.data_account_type_current_liabilities",0
"ao_3312","l10n_ao.l10n_ao_chart_template",3312,"l10n_ao.ao_331","Moeda estrangeira","account_parent_v10.data_account_type_view",0
"ao_331210","l10n_ao.l10n_ao_chart_template",331210,"l10n_ao.ao_3312","Banco","account.data_account_type_current_liabilities",0
"ao_332","l10n_ao.l10n_ao_chart_template",332,"l10n_ao.ao_33","Empréstimos por obrigações","account_parent_v10.data_account_type_view",0
"ao_3321","l10n_ao.l10n_ao_chart_template",3321,"l10n_ao.ao_332","Convertíveis","account_parent_v10.data_account_type_view",0
"ao_332110","l10n_ao.l10n_ao_chart_template",332110,"l10n_ao.ao_3321","Entidade","account.data_account_type_current_liabilities",0
"ao_3322","l10n_ao.l10n_ao_chart_template",3322,"l10n_ao.ao_332","Não convertiveis","account_parent_v10.data_account_type_view",0
"ao_332210","l10n_ao.l10n_ao_chart_template",332210,"l10n_ao.ao_3322","Entidade","account.data_account_type_current_liabilities",0
"ao_333","l10n_ao.l10n_ao_chart_template",333,"l10n_ao.ao_33","Empréstimos por título de participação","account_parent_v10.data_account_type_view",0
"ao_333100","l10n_ao.l10n_ao_chart_template",333100,"l10n_ao.ao_333","Entidade","account.data_account_type_current_liabilities",0
"ao_339","l10n_ao.l10n_ao_chart_template",339,"l10n_ao.ao_33","Outros empréstimos obtidos","account_parent_v10.data_account_type_view",0
"ao_339100","l10n_ao.l10n_ao_chart_template",339100,"l10n_ao.ao_339","Entidade","account.data_account_type_current_liabilities",0
"ao_34","l10n_ao.l10n_ao_chart_template",34,"l10n_ao.ao_3","ESTADO","account_parent_v10.data_account_type_view",0
"ao_341","l10n_ao.l10n_ao_chart_template",341,"l10n_ao.ao_34","Imposto sobre os lucros","account_parent_v10.data_account_type_view",0
"ao_341100","l10n_ao.l10n_ao_chart_template",341100,"l10n_ao.ao_341","Imposto Corrente","account.data_account_type_current_liabilities",0
"ao_341200","l10n_ao.l10n_ao_chart_template",341200,"l10n_ao.ao_341","Pagamentos por conta","account.data_account_type_current_liabilities",0
"ao_3413","l10n_ao.l10n_ao_chart_template",3413,"l10n_ao.ao_341","Retenções na Fonte","account_parent_v10.data_account_type_view",0
"ao_341310","l10n_ao.l10n_ao_chart_template",341310,"l10n_ao.ao_3413","Retenção na Fonte de 6,5%","account.data_account_type_current_assets",0
"ao_341400","l10n_ao.l10n_ao_chart_template",341400,"l10n_ao.ao_3413","Imposto Estimado","account.data_account_type_current_liabilities",0
"ao_341500","l10n_ao.l10n_ao_chart_template",341500,"l10n_ao.ao_3413","Imposto Liquidado","account.data_account_type_current_liabilities",0
"ao_341600","l10n_ao.l10n_ao_chart_template",341600,"l10n_ao.ao_3413","Apuramento","account.data_account_type_current_liabilities",0
"ao_341700","l10n_ao.l10n_ao_chart_template",341700,"l10n_ao.ao_3413","Imposto a Pagar","account.data_account_type_current_liabilities",0
"ao_341800","l10n_ao.l10n_ao_chart_template",341800,"l10n_ao.ao_3413","Imposto a Recuperar","account.data_account_type_current_assets",0
"ao_342","l10n_ao.l10n_ao_chart_template",342,"l10n_ao.ao_34","Imposto de produção e consumo","account_parent_v10.data_account_type_view",0
"ao_342100","l10n_ao.l10n_ao_chart_template",342100,"l10n_ao.ao_342","Imposto de Consumo 5%","account.data_account_type_current_liabilities",0
"ao_342200","l10n_ao.l10n_ao_chart_template",342200,"l10n_ao.ao_342","Imposto de Consumo 10%","account.data_account_type_current_liabilities",0
"ao_343","l10n_ao.l10n_ao_chart_template",343,"l10n_ao.ao_34","Imposto de rendimento de trabalho","account_parent_v10.data_account_type_view",0
"ao_343100","l10n_ao.l10n_ao_chart_template",343100,"l10n_ao.ao_343","Trabalhadores Dependentes","account.data_account_type_current_liabilities",0
"ao_343200","l10n_ao.l10n_ao_chart_template",343200,"l10n_ao.ao_343","Trabalhadores Independentes","account.data_account_type_current_liabilities",0
"ao_344","l10n_ao.l10n_ao_chart_template",344,"l10n_ao.ao_34","Imposto de circulação","account_parent_v10.data_account_type_view",0
"ao_344100","l10n_ao.l10n_ao_chart_template",344100,"l10n_ao.ao_344","Taxa de Circulação","account.data_account_type_current_liabilities",0
"ao_345","l10n_ao.l10n_ao_chart_template",345,"l10n_ao.ao_34","Instituto Nacional Segurança Social","account_parent_v10.data_account_type_view",0
"ao_345100","l10n_ao.l10n_ao_chart_template",345100,"l10n_ao.ao_345","INSS Conta do Trabalhador","account.data_account_type_current_liabilities",0
"ao_345200","l10n_ao.l10n_ao_chart_template",345200,"l10n_ao.ao_345","INSS Conta da Empresa","account.data_account_type_current_liabilities",0
"ao_347","l10n_ao.l10n_ao_chart_template",347,"l10n_ao.ao_34","Imposto Industrial Retido","account_parent_v10.data_account_type_view",0
"ao_347100","l10n_ao.l10n_ao_chart_template",347100,"l10n_ao.ao_347","Retenção na Fonte de 6,5%","account.data_account_type_current_liabilities",0
"ao_348","l10n_ao.l10n_ao_chart_template",348,"l10n_ao.ao_34","Subsídios a preços","account_parent_v10.data_account_type_view",0
"ao_348100","l10n_ao.l10n_ao_chart_template",348100,"l10n_ao.ao_348","Subsídios a preços","account.data_account_type_current_liabilities",0
"ao_349","l10n_ao.l10n_ao_chart_template",349,"l10n_ao.ao_34","Outros impostos","account_parent_v10.data_account_type_view",0
"ao_349100","l10n_ao.l10n_ao_chart_template",349100,"l10n_ao.ao_349","Imposto de Selo","account.data_account_type_current_liabilities",0
"ao_35","l10n_ao.l10n_ao_chart_template",35,"l10n_ao.ao_3","ENTIDADES PARTICIPANTES E PARTICIPADAS","account_parent_v10.data_account_type_view",0
"ao_351","l10n_ao.l10n_ao_chart_template",351,"l10n_ao.ao_35","Entidades participantes","account_parent_v10.data_account_type_view",0
"ao_3511","l10n_ao.l10n_ao_chart_template",3511,"l10n_ao.ao_351","Estado","account_parent_v10.data_account_type_view",0
"ao_351110","l10n_ao.l10n_ao_chart_template",351110,"l10n_ao.ao_3511","C/subscrição","account.data_account_type_current_liabilities",0
"ao_351120","l10n_ao.l10n_ao_chart_template",351120,"l10n_ao.ao_3511","C/adiatamentos sobre lucro","account.data_account_type_current_liabilities",0
"ao_351130","l10n_ao.l10n_ao_chart_template",351130,"l10n_ao.ao_3511","C/lucros","account.data_account_type_current_liabilities",0
"ao_351140","l10n_ao.l10n_ao_chart_template",351140,"l10n_ao.ao_3511","Empréstimos","account.data_account_type_current_liabilities",0
"ao_3512","l10n_ao.l10n_ao_chart_template",3512,"l10n_ao.ao_351","Empresas do grupo - subsidiárias","account_parent_v10.data_account_type_view",0
"ao_351210","l10n_ao.l10n_ao_chart_template",351210,"l10n_ao.ao_3512","C/subscrição","account.data_account_type_current_liabilities",0
"ao_351220","l10n_ao.l10n_ao_chart_template",351220,"l10n_ao.ao_3512","C/adiantamentos sobre lucro","account.data_account_type_current_liabilities",0
"ao_351230","l10n_ao.l10n_ao_chart_template",351230,"l10n_ao.ao_3512","C/lucro","account.data_account_type_current_liabilities",0
"ao_351240","l10n_ao.l10n_ao_chart_template",351240,"l10n_ao.ao_3512","C/Empréstimo","account.data_account_type_current_liabilities",0
"ao_3513","l10n_ao.l10n_ao_chart_template",3513,"l10n_ao.ao_351","Empresas do grupo - associadas","account_parent_v10.data_account_type_view",0
"ao_351310","l10n_ao.l10n_ao_chart_template",351310,"l10n_ao.ao_3513","C/subscrição","account.data_account_type_current_liabilities",0
"ao_351320","l10n_ao.l10n_ao_chart_template",351320,"l10n_ao.ao_3513","C/adiantamentos sobre lucros","account.data_account_type_current_liabilities",0
"ao_351330","l10n_ao.l10n_ao_chart_template",351330,"l10n_ao.ao_3513","C/lucros","account.data_account_type_current_liabilities",0
"ao_351340","l10n_ao.l10n_ao_chart_template",351340,"l10n_ao.ao_3513","Empréstimos","account.data_account_type_current_liabilities",0
"ao_3514","l10n_ao.l10n_ao_chart_template",3514,"l10n_ao.ao_351","Outros","account_parent_v10.data_account_type_view",0
"ao_351410","l10n_ao.l10n_ao_chart_template",351410,"l10n_ao.ao_3514","C/subscrição","account.data_account_type_current_liabilities",0
"ao_351420","l10n_ao.l10n_ao_chart_template",351420,"l10n_ao.ao_3514","C/adiatamentos sobre lucro","account.data_account_type_current_liabilities",0
"ao_351430","l10n_ao.l10n_ao_chart_template",351430,"l10n_ao.ao_3514","C/lucros","account.data_account_type_current_liabilities",0
"ao_351440","l10n_ao.l10n_ao_chart_template",351440,"l10n_ao.ao_3514","Empréstimos","account.data_account_type_current_liabilities",0
"ao_352","l10n_ao.l10n_ao_chart_template",352,"l10n_ao.ao_35","Entidades Participadas","account_parent_v10.data_account_type_view",0
"ao_3521","l10n_ao.l10n_ao_chart_template",3521,"l10n_ao.ao_352","Estado","account_parent_v10.data_account_type_view",0
"ao_352110","l10n_ao.l10n_ao_chart_template",352110,"l10n_ao.ao_3521","C/subscrição","account.data_account_type_current_liabilities",0
"ao_352120","l10n_ao.l10n_ao_chart_template",352120,"l10n_ao.ao_3521","C/adiatamentos sobre lucro","account.data_account_type_current_liabilities",0
"ao_352130","l10n_ao.l10n_ao_chart_template",352130,"l10n_ao.ao_3521","C/lucros","account.data_account_type_current_liabilities",0
"ao_352140","l10n_ao.l10n_ao_chart_template",352140,"l10n_ao.ao_3521","Empréstimos","account.data_account_type_current_liabilities",0
"ao_3522","l10n_ao.l10n_ao_chart_template",3522,"l10n_ao.ao_352","Empresas do grupo - subsidiárias","account_parent_v10.data_account_type_view",0
"ao_352210","l10n_ao.l10n_ao_chart_template",352210,"l10n_ao.ao_3522","C/subscrição","account.data_account_type_current_liabilities",0
"ao_352220","l10n_ao.l10n_ao_chart_template",352220,"l10n_ao.ao_3522","C/adiantamentos sobre lucros","account.data_account_type_current_liabilities",0
"ao_352230","l10n_ao.l10n_ao_chart_template",352230,"l10n_ao.ao_3522","C/lucros","account.data_account_type_current_liabilities",0
"ao_352240","l10n_ao.l10n_ao_chart_template",352240,"l10n_ao.ao_3522","Empréstimos","account.data_account_type_current_liabilities",0
"ao_3523","l10n_ao.l10n_ao_chart_template",3523,"l10n_ao.ao_352","Empresas do grupo - associadas","account_parent_v10.data_account_type_view",0
"ao_352310","l10n_ao.l10n_ao_chart_template",352310,"l10n_ao.ao_3523","C/subscriçao","account.data_account_type_current_liabilities",0
"ao_352320","l10n_ao.l10n_ao_chart_template",352320,"l10n_ao.ao_3523","C/adiantamentos sobre lucro","account.data_account_type_current_liabilities",0
"ao_352330","l10n_ao.l10n_ao_chart_template",352330,"l10n_ao.ao_3523","C/lucro","account.data_account_type_current_liabilities",0
"ao_352340","l10n_ao.l10n_ao_chart_template",352340,"l10n_ao.ao_3523","Empréstimos","account.data_account_type_current_liabilities",0
"ao_3524","l10n_ao.l10n_ao_chart_template",3524,"l10n_ao.ao_352","Outros","account_parent_v10.data_account_type_view",0
"ao_352410","l10n_ao.l10n_ao_chart_template",352410,"l10n_ao.ao_3524","C/subscrição","account.data_account_type_current_liabilities",0
"ao_352420","l10n_ao.l10n_ao_chart_template",352420,"l10n_ao.ao_3524","C/adiantamentos sobre lucro","account.data_account_type_current_liabilities",0
"ao_352430","l10n_ao.l10n_ao_chart_template",352430,"l10n_ao.ao_3524","C/lucro","account.data_account_type_current_liabilities",0
"ao_352440","l10n_ao.l10n_ao_chart_template",352440,"l10n_ao.ao_3524","Empréstimos","account.data_account_type_current_liabilities",0
"ao_36","l10n_ao.l10n_ao_chart_template",36,"l10n_ao.ao_3","PESSOAL","account_parent_v10.data_account_type_view",0
"ao_361","l10n_ao.l10n_ao_chart_template",361,"l10n_ao.ao_36","Pessoal - remunerações","account_parent_v10.data_account_type_view",0
"ao_3611","l10n_ao.l10n_ao_chart_template",3611,"l10n_ao.ao_361","Órgãos sociais","account_parent_v10.data_account_type_view",0
"ao_361110","l10n_ao.l10n_ao_chart_template",361110,"l10n_ao.ao_3611","Órgãos Sociais","account.data_account_type_current_liabilities",0
"ao_3612","l10n_ao.l10n_ao_chart_template",3612,"l10n_ao.ao_361","Empregados","account_parent_v10.data_account_type_view",0
"ao_361210","l10n_ao.l10n_ao_chart_template",361210,"l10n_ao.ao_3612","Empregados","account.data_account_type_current_liabilities",0
"ao_362","l10n_ao.l10n_ao_chart_template",362,"l10n_ao.ao_36","Pessoal - participação nos resultados","account_parent_v10.data_account_type_view",0
"ao_3621","l10n_ao.l10n_ao_chart_template",3621,"l10n_ao.ao_362","Órgãos sociais","account_parent_v10.data_account_type_view",0
"ao_362110","l10n_ao.l10n_ao_chart_template",362110,"l10n_ao.ao_3621","Órgãos Sociais","account.data_account_type_current_liabilities",0
"ao_3622","l10n_ao.l10n_ao_chart_template",3622,"l10n_ao.ao_362","Empregados","account_parent_v10.data_account_type_view",0
"ao_362210","l10n_ao.l10n_ao_chart_template",362210,"l10n_ao.ao_3622","Empregados","account.data_account_type_current_liabilities",0
"ao_363","l10n_ao.l10n_ao_chart_template",363,"l10n_ao.ao_36","Pessoal - adiantamentos","account_parent_v10.data_account_type_view",0
"ao_363100","l10n_ao.l10n_ao_chart_template",363100,"l10n_ao.ao_363","Pessoal - adiantamentos","account.data_account_type_current_liabilities",0
"ao_369","l10n_ao.l10n_ao_chart_template",369,"l10n_ao.ao_36","Pessoal - outros","account_parent_v10.data_account_type_view",0
"ao_369100","l10n_ao.l10n_ao_chart_template",369100,"l10n_ao.ao_369","Pessoal - outros","account.data_account_type_current_liabilities",0
"ao_37","l10n_ao.l10n_ao_chart_template",37,"l10n_ao.ao_3","OUTROS VALORES A RECEBER E A PAGAR","account_parent_v10.data_account_type_view",0
"ao_371","l10n_ao.l10n_ao_chart_template",371,"l10n_ao.ao_37","Compras de imobilizado","account_parent_v10.data_account_type_view",0
"ao_371100","l10n_ao.l10n_ao_chart_template",371100,"l10n_ao.ao_371","Corpóreo","account.data_account_type_current_liabilities",0
"ao_371200","l10n_ao.l10n_ao_chart_template",371200,"l10n_ao.ao_371","Incorpóreo","account.data_account_type_current_liabilities",0
"ao_371300","l10n_ao.l10n_ao_chart_template",371300,"l10n_ao.ao_371","Financeiro","account.data_account_type_current_liabilities",0
"ao_372","l10n_ao.l10n_ao_chart_template",372,"l10n_ao.ao_37","Vendas de Imobilizado","account_parent_v10.data_account_type_view",0
"ao_372100","l10n_ao.l10n_ao_chart_template",372100,"l10n_ao.ao_372","Corpóreo","account.data_account_type_current_liabilities",0
"ao_372200","l10n_ao.l10n_ao_chart_template",372200,"l10n_ao.ao_372","Incorpóreo","account.data_account_type_current_liabilities",0
"ao_372300","l10n_ao.l10n_ao_chart_template",372300,"l10n_ao.ao_372","Financeiro","account.data_account_type_current_liabilities",0
"ao_373","l10n_ao.l10n_ao_chart_template",373,"l10n_ao.ao_37","Proveitos a facturar","account_parent_v10.data_account_type_view",0
"ao_373100","l10n_ao.l10n_ao_chart_template",373100,"l10n_ao.ao_373","Vendas","account.data_account_type_current_liabilities",0
"ao_373200","l10n_ao.l10n_ao_chart_template",373200,"l10n_ao.ao_373","Prestações de serviços","account.data_account_type_current_liabilities",0
"ao_373300","l10n_ao.l10n_ao_chart_template",373300,"l10n_ao.ao_373","Juros","account.data_account_type_current_liabilities",0
"ao_374","l10n_ao.l10n_ao_chart_template",374,"l10n_ao.ao_37","Encargos a repartir por períodos futuros","account_parent_v10.data_account_type_view",0
"ao_374100","l10n_ao.l10n_ao_chart_template",374100,"l10n_ao.ao_374","Descontos de emissão de obrigações","account.data_account_type_current_liabilities",0
"ao_374200","l10n_ao.l10n_ao_chart_template",374200,"l10n_ao.ao_374","Descontos de emissão de títulos de participação","account.data_account_type_current_liabilities",0
"ao_375","l10n_ao.l10n_ao_chart_template",375,"l10n_ao.ao_37","Encargos a pagar","account_parent_v10.data_account_type_view",0
"ao_375100","l10n_ao.l10n_ao_chart_template",375100,"l10n_ao.ao_375","Remunerações","account.data_account_type_current_liabilities",0
"ao_375200","l10n_ao.l10n_ao_chart_template",375200,"l10n_ao.ao_375","Juros","account.data_account_type_current_liabilities",0
"ao_376","l10n_ao.l10n_ao_chart_template",376,"l10n_ao.ao_37","Proveitos a repartir por períodos futuros","account_parent_v10.data_account_type_view",0
"ao_376100","l10n_ao.l10n_ao_chart_template",376100,"l10n_ao.ao_376","Prémios de emissão de obrigações","account.data_account_type_current_liabilities",0
"ao_376200","l10n_ao.l10n_ao_chart_template",376200,"l10n_ao.ao_376","Prémios de emissão de títulos de participação","account.data_account_type_current_liabilities",0
"ao_376300","l10n_ao.l10n_ao_chart_template",376300,"l10n_ao.ao_376","Subsídios para investimento","account.data_account_type_current_liabilities",0
"ao_376400","l10n_ao.l10n_ao_chart_template",376400,"l10n_ao.ao_376","Diferenças de câmbio favoráveis reversíveis","account.data_account_type_current_liabilities",0
"ao_377","l10n_ao.l10n_ao_chart_template",377,"l10n_ao.ao_37","Contas transitórias","account_parent_v10.data_account_type_view",0
"ao_377100","l10n_ao.l10n_ao_chart_template",377100,"l10n_ao.ao_377","Transacções entre a sede e as dependências da empresa","account.data_account_type_current_liabilities",0
"ao_379","l10n_ao.l10n_ao_chart_template",379,"l10n_ao.ao_37","Outros valores a receber e a pagar","account_parent_v10.data_account_type_view",0
"ao_379100","l10n_ao.l10n_ao_chart_template",379100,"l10n_ao.ao_379","Outros valores a receber e a pagar","account.data_account_type_current_liabilities",0
"ao_38","l10n_ao.l10n_ao_chart_template",38,"l10n_ao.ao_3","PROVISÕES PARA COBRANÇAS DUVIDOSAS","account_parent_v10.data_account_type_view",0
"ao_381","l10n_ao.l10n_ao_chart_template",381,"l10n_ao.ao_38","Provisões para clientes","account_parent_v10.data_account_type_view",0
"ao_3811","l10n_ao.l10n_ao_chart_template",3811,"l10n_ao.ao_381","Clientes - correntes","account_parent_v10.data_account_type_view",0
"ao_381110","l10n_ao.l10n_ao_chart_template",381110,"l10n_ao.ao_3811","Grupo","account.data_account_type_current_liabilities",0
